"code","stage1","stage2","stage3","x","y","lonD","lonM","lonS","latD","latM","latS"
"4715040000","경상북도","김천시","조마면","80","94","128","6","4.55","36","1","55.11"
"4715041000","경상북도","김천시","구성면","79","94","128","2","59.71","36","1","46.27"
"4715042000","경상북도","김천시","지례면","79","93","128","1","43.84","35","58","54.64"
"4715043000","경상북도","김천시","부항면","77","93","127","57","26.2","35","59","14.08"
"4715044000","경상북도","김천시","대덕면","78","91","127","58","15.64","35","54","53.63"
"4715045000","경상북도","김천시","증산면","79","91","128","2","14.64","35","53","56.44"
"4715051600","경상북도","김천시","자산동","80","96","0","0","0.0","0","0","0.0"
"4715053600","경상북도","김천시","평화남산동","80","96","0","0","0.0","0","0","0.0"
"4715056500","경상북도","김천시","양금동","80","95","128","7","34.23","36","6","37.52"
"4715057500","경상북도","김천시","대신동","80","96","128","7","11.52","36","7","55.69"
"4715059500","경상북도","김천시","대곡동","80","96","128","5","29.23","36","7","17.66"
"4715061000","경상북도","김천시","지좌동","81","96","128","8","48.15","36","7","0.27"
"4715064000","경상북도","김천시","율곡동","81","96","128","10","54.21","36","7","28.09"
"4717000000","경상북도","안동시","","91","106","128","43","53.84","36","33","55.67"
"4717025000","경상북도","안동시","풍산읍","88","106","128","34","27.35","36","34","37.85"
"4717031000","경상북도","안동시","와룡면","91","107","128","46","7.55","36","36","48.54"
"4717032000","경상북도","안동시","북후면","90","108","128","42","16.23","36","40","55.85"
"4717033000","경상북도","안동시","서후면","90","107","128","39","58.0","36","36","50.52"
"4717034000","경상북도","안동시","풍천면","87","105","128","30","31.47","36","33","11.72"
"4717035000","경상북도","안동시","일직면","90","104","128","39","42.71","36","28","20.57"
"4717036000","경상북도","안동시","남후면","90","105","128","41","32.15","36","31","14.51"
"4717037000","경상북도","안동시","남선면","91","105","128","46","19.67","36","31","23.54"
"4717038000","경상북도","안동시","임하면","92","105","128","49","59.28","36","31","18.7"
"4717039000","경상북도","안동시","길안면","94","103","128","53","48.35","36","27","10.92"
"4717040000","경상북도","안동시","임동면","94","106","128","55","11.59","36","33","57.39"
"4717041000","경상북도","안동시","예안면","93","108","128","53","14.71","36","39","30.11"
"4717042000","경상북도","안동시","도산면","92","110","128","50","8.08","36","44","20.42"
"4717043000","경상북도","안동시","녹전면","91","110","128","46","33.44","36","44","23.67"
"4717051000","경상북도","안동시","중구동","91","106","128","43","54.96","36","33","49.79"
"4717052000","경상북도","안동시","명륜동","91","106","128","44","13.67","36","34","45.77"
"4717055500","경상북도","안동시","용상동","91","105","128","45","6.79","36","33","22.26"
"4717058500","경상북도","안동시","서구동","90","106","128","43","11.03","36","33","40.98"
"4717060000","경상북도","안동시","태화동","90","106","128","42","57.47","36","33","35.02"
"4717062000","경상북도","안동시","평화동","90","106","128","42","55.35","36","33","58.32"
"4717063000","경상북도","안동시","안기동","90","106","128","43","0.23","36","34","48.11"
"4717065000","경상북도","안동시","옥동","90","106","128","42","14.4","36","33","31.04"
"4717066000","경상북도","안동시","송하동","90","106","128","41","54.71","36","34","3.26"
"4717069000","경상북도","안동시","강남동","91","105","128","43","19.03","36","32","57.64"
"4719000000","경상북도","구미시","","84","96","128","20","48.4","36","6","59.58"
"4719025000","경상북도","구미시","선산읍","83","98","128","18","4.23","36","14","23.74"
"4719025300","경상북도","구미시","고아읍","84","97","128","21","7.15","36","9","12.05"
"4719025600","경상북도","구미시","산동읍","86","97","128","26","10.88","36","10","0.42"
"4719031000","경상북도","구미시","무을면","82","99","128","11","58.79","36","15","28.07"
"4719032000","경상북도","구미시","옥성면","83","100","128","16","51.44","36","17","34.32"
"4719033000","경상북도","구미시","도개면","84","100","128","19","58.67","36","17","47.47"
"4719034000","경상북도","구미시","해평면","85","97","128","23","37.47","36","11","48.38"
"4719036000","경상북도","구미시","장천면","87","96","128","29","50.79","36","7","22.33"
"4719051000","경상북도","구미시","송정동","84","96","128","20","58.64","36","6","55.44"
"4719053500","경상북도","구미시","원평동","84","96","128","20","26.88","36","7","29.75"
"4719055100","경상북도","구미시","도량동","84","96","128","20","4.88","36","8","15.21"
"4719055500","경상북도","구미시","지산동","84","96","128","20","53.0","36","8","12.05"
"4719056500","경상북도","구미시","선주원남동","84","96","128","20","21.91","36","7","16.89"
"4719058200","경상북도","구미시","형곡1동","84","96","128","20","12.0","36","6","39.58"
"4719058300","경상북도","구미시","형곡2동","84","95","128","20","16.08","36","6","11.89"
"4719059000","경상북도","구미시","신평1동","85","96","128","21","41.28","36","7","4.52"
"4719060000","경상북도","구미시","신평2동","85","96","128","22","4.71","36","7","12.22"
"4719061000","경상북도","구미시","비산동","85","96","128","22","59.08","36","7","14.55"
"4719063000","경상북도","구미시","광평동","85","95","128","22","5.76","36","6","6.27"
"4719064500","경상북도","구미시","상모사곡동","84","95","128","21","36.4","36","5","48.25"
"4719066000","경상북도","구미시","임오동","85","95","128","22","17.32","36","5","10.52"
"4719067000","경상북도","구미시","인동동","86","95","128","25","22.28","36","6","14.53"
"4719068000","경상북도","구미시","진미동","86","95","128","25","15.08","36","6","10.86"
"4719069000","경상북도","구미시","양포동","86","96","128","25","40.2","36","8","1.97"
"4719070000","경상북도","구미시","공단동","85","95","128","23","12.03","36","5","54.41"
"4721000000","경상북도","영주시","","89","111","128","37","34.84","36","48","10.57"
"4721025000","경상북도","영주시","풍기읍","87","112","128","31","37.76","36","52","4.8"
"4721031000","경상북도","영주시","이산면","89","111","128","39","30.59","36","49","8.01"
"4721032000","경상북도","영주시","평은면","90","109","128","40","41.11","36","44","24.54"
"4721033000","경상북도","영주시","문수면","89","110","128","37","57.71","36","46","9.22"
"4721034000","경상북도","영주시","장수면","88","110","128","34","51.15","36","46","18.47"
"4721035000","경상북도","영주시","안정면","87","112","128","33","31.91","36","50","34.14"
"4721036000","경상북도","영주시","봉현면","87","112","128","31","38.4","36","51","30.79"
"4721037000","경상북도","영주시","순흥면","88","113","128","34","38.23","36","54","46.35"
"4721038000","경상북도","영주시","단산면","88","114","128","37","18.0","36","56","54.32"
"4721039000","경상북도","영주시","부석면","89","115","128","39","22.91","36","58","33.63"
"4721051000","경상북도","영주시","상망동","89","111","128","37","54.11","36","49","33.05"
"4721052500","경상북도","영주시","하망동","89","111","128","37","57.28","36","49","15.54"
"4721055000","경상북도","영주시","영주1동","89","111","128","37","19.88","36","49","24.8"
"4721056000","경상북도","영주시","영주2동","89","111","128","37","15.71","36","49","4.27"
"4721059000","경상북도","영주시","휴천1동","89","111","128","37","55.67","36","48","56.07"
"4721060000","경상북도","영주시","휴천2동","89","111","128","37","26.44","36","48","25.85"
"4721061000","경상북도","영주시","휴천3동","89","111","128","37","47.59","36","48","34.42"
"4721062000","경상북도","영주시","가흥1동","89","111","128","37","12.71","36","48","57.0"
"4721063000","경상북도","영주시","가흥2동","88","111","128","36","50.64","36","49","35.29"
"4723000000","경상북도","영천시","","95","93","128","56","26.79","35","58","12.19"
"4723025000","경상북도","영천시","금호읍","94","92","128","52","47.32","35","55","49.21"
"4723031000","경상북도","영천시","청통면","93","93","128","49","31.03","35","59","20.67"
"4723032000","경상북도","영천시","신녕면","92","94","128","47","31.28","36","2","32.41"
"4723033000","경상북도","영천시","화산면","93","94","128","51","16.47","36","1","2.52"
"4723034000","경상북도","영천시","화북면","94","96","128","55","18.11","36","6","19.0"
"4723035000","경상북도","영천시","화남면","94","95","128","53","28.88","36","3","22.33"
"4723036000","경상북도","영천시","자양면","96","95","129","1","13.59","36","4","31.8"
"4723037000","경상북도","영천시","임고면","95","94","128","58","34.67","36","1","5.16"
"4723038000","경상북도","영천시","고경면","97","94","129","2","53.2","35","59","54.91"
"4723039000","경상북도","영천시","북안면","96","92","129","0","41.03","35","54","44.16"
"4723040000","경상북도","영천시","대창면","94","91","128","53","49.28","35","52","22.5"
"4723051000","경상북도","영천시","동부동","95","93","128","56","41.03","35","58","17.6"
"4723052000","경상북도","영천시","중앙동","95","93","128","55","55.35","35","58","13.39"
"4723053500","경상북도","영천시","서부동","95","93","128","55","25.64","35","57","38.21"
"4723054000","경상북도","영천시","완산동","95","93","128","56","30.47","35","57","42.86"
"4723055500","경상북도","영천시","남부동","95","93","128","56","5.76","35","57","15.22"
"4725000000","경상북도","상주시","","81","102","128","9","40.55","36","24","28.69"
"4725025000","경상북도","상주시","함창읍","81","105","128","10","53.91","36","34","1.85"
"4725031000","경상북도","상주시","중동면","83","102","128","16","25.52","36","25","24.32"
"4725032500","경상북도","상주시","사벌국면","82","103","128","12","38.88","36","27","48.3"
"4725033000","경상북도","상주시","낙동면","82","101","128","15","1.47","36","22","19.52"
"4725034000","경상북도","상주시","청리면","80","100","128","7","58.08","36","20","8.39"
"4725035000","경상북도","상주시","공성면","80","99","128","5","40.55","36","16","49.69"
"4725036000","경상북도","상주시","외남면","80","101","128","5","29.71","36","21","16.21"
"4725037000","경상북도","상주시","내서면","79","102","128","4","9.2","36","24","33.51"
"4725038000","경상북도","상주시","모동면","77","100","127","57","41.59","36","19","1.72"
"4725039000","경상북도","상주시","모서면","77","100","127","57","44.08","36","20","22.35"
"4725040000","경상북도","상주시","화동면","77","101","127","57","22.55","36","23","11.88"
"4725041000","경상북도","상주시","화서면","77","103","127","57","12.88","36","26","33.0"
